Ano;Trimestre;Establecimiento;Indicador;Meta;Numerador;Denominador;Resultado;Cumplimiento;Ponderador
2021;4;Hospital de Huepil;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Huepil;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Huepil;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Huepil;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;4359;4457;0,98;1,00;0,25
2021;4;Hospital de Huepil;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2256;2257;1,00;1,00;0,15
2021;4;Hospital de Huepil;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Huepil;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;90;133;0,68;1,00;0,30
2021;4;Hospital de Mulchen;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,43;522;1864;0,28;0,66;0,10
2021;4;Hospital de Mulchen;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,90;1386;1864;0,74;0,83;0,10
2021;4;Hospital de Mulchen;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,78;2006;3010;0,67;0,86;0,10
2021;4;Hospital de Mulchen;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Mulchen;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Mulchen;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Mulchen;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;15928;16125;0,99;1,00;0,30
2021;4;Hospital de Mulchen;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;4330;4330;1,00;1,00;0,20
2021;4;Hospital de Mulchen;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Mulchen;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;147;225;0,65;1,00;0,20
2021;4;Hospital de Nacimiento;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,47;983;2171;0,45;0,96;0,10
2021;4;Hospital de Nacimiento;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,90;1504;2171;0,69;0,77;0,10
2021;4;Hospital de Nacimiento;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,71;1931;3027;0,64;0,90;0,20
2021;4;Hospital de Nacimiento;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Nacimiento;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Nacimiento;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Nacimiento;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;10129;10514;0,96;1,00;0,15
2021;4;Hospital de Nacimiento;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;4873;4895;1,00;1,00;0,15
2021;4;Hospital de Nacimiento;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Nacimiento;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;127;188;0,68;1,00;0,30
2021;4;Hospital de Laja;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,46;508;1191;0,43;0,93;0,10
2021;4;Hospital de Laja;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,82;902;1191;0,76;0,92;0,10
2021;4;Hospital de Laja;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,68;1042;1760;0,59;0,87;0,10
2021;4;Hospital de Laja;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Laja;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Laja;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Laja;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;7720;7844;0,98;1,00;0,20
2021;4;Hospital de Laja;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2863;2864;1,00;1,00;0,20
2021;4;Hospital de Laja;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Laja;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;121;196;0,62;1,00;0,30
2021;4;Hospital de Santa Bárbara;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,38;319;721;0,44;1,00;0,10
2021;4;Hospital de Santa Bárbara;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,88;596;721;0,83;0,94;0,10
2021;4;Hospital de Santa Bárbara;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,73;815;1262;0,65;0,88;0,10
2021;4;Hospital de Santa Bárbara;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Santa Bárbara;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Santa Bárbara;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Santa Bárbara;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;6302;6318;1,00;1,00;0,30
2021;4;Hospital de Santa Bárbara;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;3050;3050;1,00;1,00;0,15
2021;4;Hospital de Santa Bárbara;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Santa Bárbara;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;104;162;0,64;1,00;0,25
2021;4;Hospital de Yumbel;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,45;347;722;0,48;1,00;0,10
2021;4;Hospital de Yumbel;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,77;897;722;1,24;1,00;0,25
2021;4;Hospital de Yumbel;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,70;563;800;0,70;1,00;0,10
2021;4;Hospital de Yumbel;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Yumbel;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Yumbel;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Yumbel;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;10759;11801;0,91;0,96;0,10
2021;4;Hospital de Yumbel;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2404;2405;1,00;1,00;0,15
2021;4;Hospital de Yumbel;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Hospital de Yumbel;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;126;147;0,86;1,00;0,30
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,93;1881;1944;0,97;1,00;0,15
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,95;299404;279480;1,07;1,00;0,20
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,95;83471;83471;1,00;1,00;0,15
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;140642;143662;0,98;1,00;0,15
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;25776;27504;0,94;0,94;0,15
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,60;9660;13011;0,74;1,00;0,10
2021;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;1247;2071;0,60;1,00;0,10
2021;4;Dirección Servicio de Salud Biobio;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,44;2971;7289;0,41;0,93;0,10
2021;4;Dirección Servicio de Salud Biobio;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,87;5849;7289;0,80;0,92;0,20
2021;4;Dirección Servicio de Salud Biobio;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,75;6924;10767;0,64;0,86;0,10
2021;4;Dirección Servicio de Salud Biobio;META 1,4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Dirección Servicio de Salud Biobio;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Dirección Servicio de Salud Biobio;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Dirección Servicio de Salud Biobio;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;195839;200721;0,98;1,00;0,15
2021;4;Dirección Servicio de Salud Biobio;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;45552;47305;0,96;0,96;0,15
2021;4;Dirección Servicio de Salud Biobio;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2021;4;Dirección Servicio de Salud Biobio;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;247;357;0,69;1,00;0,30
